#File EW Redshift Calculated_RV BJD BVCORR Comments
EPCVn_2021-02-01_0.pkl 0.12127745189323447 4.9294599020998765e-05 14.778148612272823 2459246.9166126545 11.286 --
EPCVn_2021-03-30_0.pkl 0.11547750522985334 7.724547425688112e-05 23.15760997888232 2459303.747850439 -9.471 --
EPCVn_2021-04-01_0.pkl 0.11839683379400912 0.0002467537899380663 73.97492323231825 2459305.7978898776 -10.247 --
EPCVn_2021-04-23_0.pkl 0.12910114588408783 0.00022812615954879097 68.39050028022294 2459327.751960814 -16.548 --
EPCVn_2021-04-24_0.pkl 0.11158987072181503 0.00015059291807912987 45.14661986359164 2459328.760553798 -16.801 --
EPCVn_2021-05-02_0.pkl 0.11863498419112783 0.0002421232046904601 72.58670873600452 2459336.818604055 -18.61 --
EPCVn_2021-05-29_0.pkl 0.10963244352978219 -5.2165899081423446e-05 -15.638942692072686 2459363.692212643 -21.518 --
EPCVn_2021-05-30_0.pkl 0.12434627342291549 2.3360870682030136e-05 7.003412655898986 2459364.6804055814 -21.532 --
FNCom_2019-12-06_0.pkl 0.14361229690758526 -3.4384656330729303e-06 -1.0308260363797348 2458824.008255289 28.136 --
FNCom_2020-05-10_0.pkl 0.14969165929166905 7.145557353022918e-05 21.421841454782555 2458979.709228956 -22.157 --
FNCom_2020-07-12_0.pkl 0.17263076505559116 -1.0111462429793254e-05 -3.031340094910673 2459042.664186903 -25.846 --
FNCom_2020-12-04_0.pkl 0.12725119588551337 8.19288613020143e-05 24.561654055441057 2459187.9950586716 28.008 --
FNCom_2021-01-31_0.pkl 0.14099941111539893 -5.8247009310847815e-05 -17.46201362647188 2459245.9085900737 20.601 --
FNCom_2021-02-01_0.pkl 0.14842102296209436 -0.00017407563751513922 -52.1865618559755 2459246.935931229 20.169 --
FNCom_2021-03-30_0.pkl 0.12444035209535942 -9.034676495432158e-05 -27.085278015230205 2459303.69980668 -5.522 --
FNCom_2021-03-31_0.pkl 0.13579240178769636 -1.0206488411504525e-05 -3.05982816678155 2459304.7984247725 -6.272 --
FNCom_2021-04-23_0.pkl 0.15983292414516015 6.538742859244485e-05 19.602657416929095 2459327.734561821 -16.272 --
FNCom_2021-04-24_0.pkl 0.1413535746082597 0.00020007375693244727 59.98060177148285 2459328.7420666446 -16.681 --
FNCom_2021-05-02_0.pkl 0.14858304423460567 4.074630516376793e-05 12.21543465349364 2459336.801178159 -19.754 --
FNCom_2021-05-29_0.pkl 0.13810209561938924 0.00026094254405079173 78.22860459021977 2459363.6793610486 -26.373 --
FNCom_2021-05-30_0.pkl 0.05892942758328745 0.0001813321153623954 54.36199912817516 2459364.665780637 -26.499 --
